4371,Oct 2011,          -0.1%        ,,
4372,Sep 2011,          0.2%        ,,
4373,Aug 2011,          0.3%        ,,
4374,Jul 2011,          0.4%        ,,
4375,Jun 2011,          -0.1%        ,,
4376,May 2011,          0.2%        ,,
4377,Apr 2011,          0.3%        ,,
4378,Mar 2011,          0.4%        ,,
4379,Feb 2011,          0.4%        ,,
4380,Jan 2011,          0.3%        ,,
4381,Dec 2010,          0.3%        ,,
4382,Nov 2010,          0.3%        ,,
4383,Oct 2010,          0.5%        ,,
4384,Sep 2010,          0.2%        ,,
4385,Aug 2010,          0.3%        ,,
4386,Jul 2010,          0.5%        ,,
4387,Jun 2010,          0.0%        ,,
4388,Apr 2010,          0.2%        ,,
4389,Mar 2010,          0.6%        ,,
4390,Feb 2010,          0.5%        ,,
4391,Jan 2010,          0.5%        ,,
4392,Dec 2009,          0.3%        ,,
0,Jun 2022,          11.3%        ,10.0%,
1,May 2022,          10.8%        ,11.1%,
2,Apr 2022,          11.0%        ,12.2%,
3,Mar 2022,          11.2%        ,9.4%,
4,Feb 2022,          10.0%        ,9.1%,
5,Jan 2022,          9.7%        ,10.1%,
6,Dec 2021,          9.7%        ,10.1%,
7,Nov 2021,          9.6%        ,8.3%,
8,Oct 2021,          8.6%        ,8.6%,
9,Sep 2021,          8.6%        ,8.7%,
10,Aug 2021,          8.3%        ,7.8%,
11,Jul 2021,          7.8%        ,7.3%,
12,Jun 2021,          7.3%        ,7.1%,
13,May 2021,          6.6%        ,7.2%,
14,Apr 2021,          6.2%        ,4.9%,
15,Mar 2021,          4.2%        ,3.7%,
16,Feb 2021,          2.8%        ,2.4%,
17,Jan 2021,          1.7%        ,0.7%,
18,Dec 2020,          0.8%        ,0.4%,
19,Nov 2020,          0.8%        ,1.0%,
20,Oct 2020,          0.5%        ,1.0%,
21,Sep 2020,          0.4%        ,-0.1%,
22,Aug 2020,          -0.2%        ,-0.3%,
23,Jul 2020,          -0.4%        ,-0.3%,
24,Jun 2020,          -0.8%        ,-1.0%,
25,May 2020,          -0.8%        ,-0.3%,
26,Apr 2020,          -1.2%        ,1.0%,
27,Mar 2020,          0.7%        ,1.0%,
28,Feb 2020,          1.3%        ,2.4%,
29,Jan 2020,          2.1%        ,1.6%,
30,Dec 2019,          1.3%        ,1.0%,
31,Nov 2019,          1.1%        ,0.4%,
32,Oct 2019,          1.1%        ,0.9%,
33,Sep 2019,          1.4%        ,2.2%,
34,Aug 2019,          1.8%        ,2.1%,
35,Jul 2019,          1.7%        ,1.2%,
36,Jun 2019,          1.7%        ,1.4%,
37,May 2019,          1.8%        ,2.2%,
38,Apr 2019,          2.2%        ,2.4%,
39,Mar 2019,          2.2%        ,1.6%,
40,Feb 2019,          1.9%        ,1.4%,
41,Jan 2019,          2.0%        ,2.0%,
42,Dec 2018,          2.5%        ,2.8%,
43,Nov 2018,          2.5%        ,2.6%,
44,Oct 2018,          2.9%        ,1.9%,
45,Sep 2018,          2.6%        ,2.5%,
46,Aug 2018,          2.8%        ,3.4%,
47,Jul 2018,          3.3%        ,3.2%,
48,Jun 2018,          3.4%        ,2.7%,
49,May 2018,          3.1%        ,2.7%,
50,Apr 2018,          2.6%        ,3.1%,
51,Mar 2018,          3.0%        ,2.7%,
52,Feb 2018,          2.8%        ,2.3%,
53,Jan 2018,          2.7%        ,2.2%,
54,Dec 2017,          2.6%        ,2.8%,
55,Nov 2017,          3.1%        ,3.0%,
56,Oct 2017,          2.8%        ,2.9%,
57,Sep 2017,          2.6%        ,2.6%,
58,Aug 2017,          2.4%        ,1.8%,
59,Jul 2017,          1.9%        ,1.7%,
60,Jun 2017,          2.0%        ,2.1%,
61,May 2017,          2.4%        ,2.6%,
62,Apr 2017,          2.5%        ,2.5%,
63,Mar 2017,          2.3%        ,,
64,Feb 2017,          2.2%        ,,
65,Jan 2017,          1.6%        ,,
66,Dec 2016,          1.6%        ,,
67,Nov 2016,          1.3%        ,,
68,Oct 2016,          0.8%        ,,
69,Sep 2016,          0.7%        ,,
70,Aug 2016,          0.0%        ,,
71,Jul 2016,          -0.2%        ,,
72,Jun 2016,          0.3%        ,,
73,May 2016,          -0.1%        ,,
74,Apr 2016,          0.0%        ,,
75,Mar 2016,          -0.1%        ,,
76,Feb 2016,          0.0%        ,,
77,Jan 2016,          -0.2%        ,,
78,Dec 2015,          -1.0%        ,,
79,Nov 2015,          -1.1%        ,,
80,Oct 2015,          -1.6%        ,,
81,Sep 2015,          -1.1%        ,,
82,Aug 2015,          -0.8%        ,,
83,Jul 2015,          -0.8%        ,,
84,Jun 2015,          -0.7%        ,,
85,May 2015,          -1.1%        ,,
86,Apr 2015,          -1.3%        ,,
87,Mar 2015,          -0.8%        ,,
88,Feb 2015,          -0.6%        ,,
89,Jan 2015,          0.0%        ,,
90,Dec 2014,          1.1%        ,,
91,Nov 2014,          1.4%        ,,
92,Oct 2014,          1.5%        ,,
93,Sep 2014,          1.6%        ,,
94,Aug 2014,          1.8%        ,,
95,Jul 2014,          1.7%        ,,
96,Jun 2014,          1.9%        ,,
97,May 2014,          2.0%        ,,
98,Apr 2014,          2.1%        ,,
99,Mar 2014,          1.4%        ,,
100,Feb 2014,          0.9%        ,,
101,Jan 2014,          1.2%        ,,
102,Dec 2013,          1.2%        ,,
103,Nov 2013,          0.7%        ,,
104,Oct 2013,          0.3%        ,,
105,Sep 2013,          0.3%        ,,
106,Aug 2013,          1.4%        ,,
107,Jul 2013,          2.1%        ,,
108,Jun 2013,          2.5%        ,,
109,May 2013,          1.7%        ,,
110,Apr 2013,          0.6%        ,,
111,Mar 2013,          1.1%        ,,
112,Feb 2013,          1.7%        ,,
113,Jan 2013,          1.4%        ,,
114,Dec 2012,          1.3%        ,,
115,Nov 2012,          1.5%        ,,
116,Oct 2012,          2.3%        ,,
117,Sep 2012,          2.1%        ,,
118,Aug 2012,          2.0%        ,,
119,Jul 2012,          0.5%        ,,
120,Jun 2012,          0.7%        ,,
121,May 2012,          0.7%        ,,
122,Apr 2012,          1.9%        ,,
123,Mar 2012,          2.8%        ,,
124,Feb 2012,          3.3%        ,,
125,Jan 2012,          4.1%        ,,
126,Dec 2011,          4.8%        ,,
127,Nov 2011,          5.7%        ,,
128,Oct 2011,          5.9%        ,,
129,Sep 2011,          6.9%        ,,
130,Aug 2011,          6.5%        ,,
131,Jul 2011,          7.2%        ,,
132,Jun 2011,          7.0%        ,,
133,May 2011,          7.3%        ,,
134,Apr 2011,          6.8%        ,,
135,Mar 2011,          5.8%        ,,
136,Feb 2011,          5.6%        ,,
137,Jan 2011,          3.6%        ,,
138,Dec 2010,          4.0%        ,,
139,Nov 2010,          3.5%        ,,
140,Oct 2010,          4.3%        ,,
141,Sep 2010,          4.0%        ,,
142,Aug 2010,          3.1%        ,,
143,Jul 2010,          4.2%        ,,
144,Jun 2010,          2.8%        ,,
145,May 2010,          5.3%        ,,
146,Apr 2010,          5.5%        ,,
147,Mar 2010,          6.0%        ,,
148,Feb 2010,          4.4%        ,,
149,Jan 2010,          4.6%        ,,
150,Dec 2009,          4.4%        ,,
151,Nov 2009,          2.4%        ,,
152,Oct 2009,          -1.9%        ,,
153,Sep 2009,          -4.8%        ,,
154,Aug 2009,          -4.3%        ,,
155,Jul 2009,          -6.8%        ,,
156,Jun 2009,          -4.6%        ,,
157,May 2009,          -5.0%        ,,
158,Apr 2009,          -3.7%        ,,
159,Mar 2009,          -3.5%        ,,
160,Feb 2009,          -1.3%        ,,
161,Jan 2009,          1.0%        ,,
162,Dec 2008,          -0.9%        ,,
163,Nov 2008,          0.4%        ,,
164,Oct 2008,          5.2%        ,,
165,Sep 2008,          8.7%        ,,
166,Aug 2008,          9.6%        ,,
167,Jul 2008,          9.8%        ,,
168,Jun 2008,          9.2%        ,,
169,May 2008,          7.2%        ,,
170,Apr 2008,          6.5%        ,,
171,Mar 2008,          6.9%        ,,
172,Feb 2008,          6.4%        ,,
173,Jan 2008,          7.4%        ,,
174,Dec 2007,          6.3%        ,,
175,Nov 2007,          7.2%        ,,
176,Oct 2007,          6.1%        ,,
177,Sep 2007,          4.4%        ,,
178,Aug 2007,          2.2%        ,,
179,Jul 2007,          4.0%        ,,
180,Jun 2007,          3.3%        ,,
181,May 2007,          4.1%        ,,
182,Apr 2007,          3.2%        ,,
183,Feb 2007,          3.2%        ,,
184,Jan 2007,          0.2%        ,,
185,Jun 2022,          9.1%        ,9.0%,
186,May 2022,          8.6%        ,8.2%,
187,Apr 2022,          8.3%        ,8.4%,
188,Mar 2022,          8.5%        ,7.9%,
189,Feb 2022,          7.9%        ,7.6%,
190,Jan 2022,          7.5%        ,7.2%,
191,Dec 2021,          7.0%        ,7.1%,
192,Nov 2021,          6.8%        ,6.5%,
193,Oct 2021,          6.2%        ,5.6%,
194,Sep 2021,          5.4%        ,5.3%,
195,Aug 2021,          5.3%        ,5.4%,
196,Jul 2021,          5.4%        ,5.4%,
197,Jun 2021,          5.4%        ,4.5%,
198,May 2021,          5.0%        ,4.8%,
199,Apr 2021,          4.2%        ,3.2%,
200,Mar 2021,          2.6%        ,1.8%,
201,Feb 2021,          1.7%        ,1.4%,
202,Jan 2021,          1.4%        ,2.0%,
203,Dec 2020,          1.4%        ,0.9%,
204,Nov 2020,          1.2%        ,0.7%,
205,Oct 2020,          1.2%        ,1.8%,
206,Sep 2020,          1.4%        ,1.4%,
207,Aug 2020,          1.3%        ,1.0%,
208,Jul 2020,          1.0%        ,1.1%,
209,Jun 2020,          0.6%        ,0.4%,
210,May 2020,          0.1%        ,-0.8%,
211,Apr 2020,          0.3%        ,0.7%,
212,Mar 2020,          1.5%        ,2.2%,
213,Feb 2020,          2.3%        ,2.4%,
214,Jan 2020,          2.5%        ,2.2%,
215,Dec 2019,          2.3%        ,2.1%,
216,Nov 2019,          2.1%        ,1.8%,
217,Oct 2019,          1.8%        ,1.8%,
218,Sep 2019,          1.7%        ,1.8%,
219,Aug 2019,          1.7%        ,1.4%,
220,Jul 2019,          1.8%        ,1.6%,
221,Jun 2019,          1.6%        ,1.5%,
222,May 2019,          1.8%        ,2.2%,
223,Apr 2019,          2.0%        ,1.6%,
224,Mar 2019,          1.9%        ,1.2%,
225,Feb 2019,          1.5%        ,1.4%,
226,Jan 2019,          1.6%        ,1.9%,
227,Dec 2018,          1.9%        ,2.2%,
228,Nov 2018,          2.2%        ,2.2%,
229,Oct 2018,          2.5%        ,1.9%,
230,Sep 2018,          2.3%        ,2.5%,
231,Aug 2018,          2.7%        ,2.7%,
232,Jul 2018,          2.9%        ,2.8%,
233,Jun 2018,          2.9%        ,3.2%,
234,May 2018,          2.8%        ,2.3%,
235,Apr 2018,          2.5%        ,2.6%,
236,Mar 2018,          2.4%        ,2.3%,
237,Feb 2018,          2.2%        ,2.1%,
238,Jan 2018,          2.1%        ,1.9%,
239,Dec 2017,          2.1%        ,1.9%,
240,Nov 2017,          2.2%        ,2.0%,
241,Oct 2017,          2.0%        ,2.7%,
242,Sep 2017,          2.2%        ,1.6%,
243,Aug 2017,          1.9%        ,1.7%,
244,Jul 2017,          1.7%        ,1.6%,
245,Jun 2017,          1.6%        ,1.3%,
246,May 2017,          1.9%        ,1.8%,
247,Apr 2017,          2.2%        ,1.9%,
248,Mar 2017,          2.4%        ,,
249,Feb 2017,          2.7%        ,,
250,Jan 2017,          2.5%        ,,
251,Dec 2016,          2.1%        ,,
252,Nov 2016,          1.7%        ,,
253,Oct 2016,          1.6%        ,,
254,Sep 2016,          1.5%        ,,
255,Aug 2016,          1.1%        ,,
256,Jul 2016,          0.8%        ,,
257,Jun 2016,          1.0%        ,,
258,May 2016,          1.0%        ,,
259,Apr 2016,          1.1%        ,,
260,Mar 2016,          0.9%        ,,
261,Feb 2016,          1.0%        ,,
262,Jan 2016,          1.4%        ,,
263,Dec 2015,          0.7%        ,,
264,Nov 2015,          0.5%        ,,
265,Oct 2015,          0.2%        ,,
266,Sep 2015,          0.0%        ,,
267,Aug 2015,          0.2%        ,,
268,Jul 2015,          0.2%        ,,
269,Jun 2015,          0.1%        ,,
270,May 2015,          0.0%        ,,
271,Apr 2015,          -0.2%        ,,
272,Mar 2015,          -0.1%        ,,
273,Feb 2015,          0.0%        ,,
274,Jan 2015,          -0.1%        ,,
275,Dec 2014,          0.8%        ,,
276,Nov 2014,          1.3%        ,,
277,Oct 2014,          1.7%        ,,
278,Sep 2014,          1.7%        ,,
279,Aug 2014,          1.7%        ,,
280,Jul 2014,          2.0%        ,,
281,Jun 2014,          2.1%        ,,
282,May 2014,          2.1%        ,,
283,Apr 2014,          2.0%        ,,
284,Mar 2014,          1.5%        ,,
285,Feb 2014,          1.1%        ,,
286,Jan 2014,          1.6%        ,,
287,Dec 2013,          1.5%        ,,
288,Nov 2013,          1.2%        ,,
289,Oct 2013,          1.0%        ,,
290,Sep 2013,          1.2%        ,,
291,Aug 2013,          1.5%        ,,
292,Jul 2013,          2.0%        ,,
293,Jun 2013,          1.8%        ,,
294,May 2013,          1.4%        ,,
295,Apr 2013,          1.1%        ,,
296,Mar 2013,          1.5%        ,,
297,Feb 2013,          2.0%        ,,
298,Jan 2013,          1.6%        ,,
299,Dec 2012,          1.7%        ,,
300,Nov 2012,          1.8%        ,,
301,Oct 2012,          2.2%        ,,
302,Sep 2012,          2.0%        ,,
303,Aug 2012,          1.7%        ,,
304,Jul 2012,          1.4%        ,,
305,Jun 2012,          1.7%        ,,
306,May 2012,          1.7%        ,,
307,Apr 2012,          2.3%        ,,
308,Mar 2012,          2.7%        ,,
309,Feb 2012,          2.9%        ,,
310,Jan 2012,          2.9%        ,,
311,Dec 2011,          3.0%        ,,
312,Nov 2011,          3.4%        ,,
313,Oct 2011,          3.5%        ,,
314,Sep 2011,          3.9%        ,,
315,Aug 2011,          3.8%        ,,
316,Jul 2011,          3.6%        ,,
317,Jun 2011,          3.6%        ,,
318,May 2011,          3.6%        ,,
319,Apr 2011,          3.2%        ,,
320,Mar 2011,          2.7%        ,,
321,Feb 2011,          2.1%        ,,
322,Jan 2011,          1.6%        ,,
323,Dec 2010,          1.5%        ,,
324,Nov 2010,          1.1%        ,,
325,Oct 2010,          1.2%        ,,
326,Sep 2010,          1.1%        ,,
327,Aug 2010,          1.1%        ,,
328,Jul 2010,          1.2%        ,,
329,Jun 2010,          1.1%        ,,
330,May 2010,          2.0%        ,,
331,Apr 2010,          2.2%        ,,
332,Mar 2010,          2.3%        ,,
333,Feb 2010,          2.1%        ,,
334,Jan 2010,          2.6%        ,,
335,Dec 2009,          2.7%        ,,
336,Nov 2009,          1.8%        ,,
337,Oct 2009,          -0.2%        ,,
338,Sep 2009,          -1.3%        ,,
339,Aug 2009,          -1.5%        ,,
340,Jul 2009,          -2.1%        ,,
341,Jun 2009,          -1.4%        ,,
342,May 2009,          -1.3%        ,,
343,Apr 2009,          -0.7%        ,,
344,Mar 2009,          -0.4%        ,,
345,Feb 2009,          0.2%        ,,
346,Jan 2009,          0.0%        ,,
347,Dec 2008,          0.1%        ,,
348,Nov 2008,          1.1%        ,,
349,Oct 2008,          3.7%        ,,
350,Sep 2008,          4.9%        ,,
351,Aug 2008,          5.4%        ,,
352,Jul 2008,          5.6%        ,,
353,Jun 2008,          5.0%        ,,
354,May 2008,          4.2%        ,,
355,Apr 2008,          3.9%        ,,
356,Mar 2008,          4.0%        ,,
357,Feb 2008,          4.0%        ,,
358,Jan 2008,          4.3%        ,,
359,Dec 2007,          4.1%        ,,
360,Nov 2007,          4.3%        ,,
361,Oct 2007,          3.5%        ,,
362,Sep 2007,          2.8%        ,,
363,Aug 2007,          2.0%        ,,
364,Jul 2007,          2.4%        ,,
365,Jun 2007,          2.7%        ,,
366,May 2007,          2.7%        ,,
367,Apr 2007,          2.6%        ,,
368,Mar 2007,          2.8%        ,,
369,Feb 2007,          2.4%        ,,
370,Jan 2007,          2.1%        ,,
371,Jul 2022,          52.8        ,54.6,          58.8        
372,Jun 2022,          53.0        ,55.8,          60.5        
373,May 2022,          56.1        ,56.3,          47.8        
374,Apr 2022,          55.4        ,57.9,          54.3        
375,Mar 2022,          57.1        ,58.2,
376,Feb 2022,          58.6        ,58.2,
377,Jan 2022,          57.6        ,60.0,
378,Dec 2021,          58.7        ,61.0,
